start season,Sector,Square,Burrow Code,Type CODE,Unique Code,Latitude (N),Longitude (E),occ/sp2011,S/sp2011,occ/su2011,S/su2011,occ/au2011,S/au2011,occ/sp2012,S/sp2012,occ/su2012,S/su2012,occ/au2012,S/au2012,occ/sp2013,Alt(m),tree,bsland_OK,bscode_corrected,bscode_simple,bsland1_OK,bscode1_OK,Bscharact_all,Remark
sp2011,7934,RS11,15/22,B,7934sq11B15,45.6851344183,75.1702225115,3,283.5287369865,4,226.9800692219,4,153.9380400259,3,226.9800692219,4,176.7145867644,4,176.7145867644,4,343,1,alluvial,23C,4all,C,1236,1236C,changed from bs 15 to bs 22; alluvial; Meriones
sp2011,7934,RS11,12,B,7934sq11B12,45.6861562561,75.1693293359,4,254.4690049408,4,343.2189974047,4,346.3605900583,4,314.159265359,4,415.4756284373,4,415.4756284373,3,350,0,sand/dune,12LS,6sand,CD,1237,1237CD,Orient.- 70°; Meriones
sp2011,10512,RS2,22,B,10512sq2B22,45.2783272136,76.1856111232,4,659.7344572539,no data,no data,3,341.6482010779,4,414.6902302739,3,336.9358120975,2,172.7875959475,4,370,1,sand/dune,12HS,7sand,CDE,1237,1237CDE,Sand dune; Meriones
sp2011,7934,RS11,17,B,7934sq11B17,45.68431844,75.170555776,4,329.867228627,4,306.305283725,4,510.5088062084,4,541.1393345809,4,541.1393345809,4,753.9822368616,2,349,1,sand/dune,12HS,7sand,CDE,1237,1237CDE,Orient.- 230°
sp2011,7934,RS11,8,B,7934sq11B8,45.6848897506,75.1698131394,4,848.2300164693,4,376.9911184308,4,518.3627878424,4,735.1326809401,4,647.9534848029,4,1040.6525665017,4,351,1,sand/dune,12HS,7sand,CDE,1237,1237CDE,Orient.- 0°; sand
sp2011,7934,RS11,9,B,7934sq11B9,45.6855720375,75.1692254841,4,612.6105674501,4,224.6238747317,4,353.4291735289,4,530.1437602933,4,801.1061266655,4,201.0619298298,4,350,1,sand/dune,12HS,7sand,CDE,1237,1237CDE,Orient.- 345°
sp2011,10512,RS2,14,B,10512sq2B14,45.2786038164,76.184583921,4,754.767635025,4,132.7322896142,2,201.0619298298,2,283.5287369865,2,176.7145867644,4,113.0973355292,4,371,0,sand/dune,12HS,7sand,CDEF,1237,1237CDEF,Sand lots of wind; Meriones
sp2011,7934,RS14,1,B,7934sq14B1,45.6825343519,75.1548643503,4,254.4690049408,4,201.0619298298,4,283.5287369865,3,132.7322896142,4,132.7322896142,4,113.0973355292,4,347,1,sand/dune,12HS,7sand,DEF,1237,1237DEF,
sp2011,10512,RS6,17,B,10512sq6B17,45.3064491693,76.1573350243,1,301.5928947446,3,380.1327110844,2,176.7145867644,2,132.7322896142,0,0,0,0,1,375,0,sand/dune,124LS,2sand,CD,1238,1238CD,"old, large, but not many entrances; sand dune - Meriones; disappeared"
sp2011,10512,RS1,38,B,10512sq1B38,45.2811939921,76.1806514673,3,494.8008429404,4,216.7698930977,3,113.0973355292,4,190.0663555422,3,129.5906969606,3,241.9026343264,2,377,1,sand/dune,12HS,7sand,CDE,1238,1238CDE,"added in Sep2010 dataset, bs 38; not marked"
sp2011,10512,RS1,18,B,10512sq1B18,45.2822303306,76.1805091426,2,235.6194490193,2,120.1659189998,4,230.9070600389,4,314.159265359,2,285.8849314767,4,333.7942194439,4,375,1,sand/dune,12HS,7sand,CDE,1238,1238CDE,sand high occupancy
sp2011,7934,RS11,11,B,7934sq11B11,45.6859106664,75.1700517721,3,153.9380400259,4,254.4690049408,4,254.4690049408,3,490.8738521234,4,254.4690049408,4,226.9800692219,3,350,0,sand/dune,124LS,2sand,D,1238,1238D,sand
sp2011,11742,RS7,15,B,11742sqRS7B15,44.7567242291,76.4324232191,2,113.0973355292,3,153.9380400259,2,201.0619298298,2,153.9380400259,1,380.1327110844,1,254.4690049408,2,399,1,alluvial,23C,4all,C,123,123C,Meriones
sp2011,11742,RS7,6,B,11742sqRS7B6,44.7568518855,76.4317913074,2,102.1017612417,2,113.0973355292,3,153.1526418625,2,201.0619298298,1,283.5287369865,1,226.9800692219,2,399,0,alluvial,23C,4all,C,123,123C,
sp2011,11742,RS7,18,B,11742sqRS7B18,44.756897483,76.4327936992,2,113.0973355292,3,314.159265359,3,163.3628179867,2,153.9380400259,2,314.159265359,1,95.0331777711,2,396,0,alluvial,23C,4all,C,123,123C,
sp2011,11742,RS7,11,B,11742sqRS7B11,44.7582803294,76.4319599513,2,117.8097245096,2,226.9800692219,2,95.0331777711,2,113.0973355292,1,254.4690049408,0,0,2,399,0,alluvial,23C,4all,C,123,123C,disappeared
sp2011,10531,RS15,18,B,10531sq15B18,45.1091838442,76.0962899588,4,452.389342117,2,176.7145867644,2,0,2,132.7322896142,3,153.9380400259,1,282.7433388231,4,378,1,alluvial,23C,4all,C,123,123C,Meriones; filled in 25/2/2013
sp2011,10531,RS19,14,B,10531sq19B14,45.0986504741,76.0450704116,3,380.1327110844,2,113.0973355292,2,226.9800692219,1,254.4690049408,1,113.0973355292,3,283.5287369865,2,377,0,alluvial,23C,4all,C,123,123C,sand; also way and flooding
sp2011,10531,RS19,11,B,10531sq19B11,45.1000386849,76.0452631116,2,132.7322896142,2,95.0331777711,2,176.7145867644,1,153.9380400259,1,0,0,0,2,378,0,alluvial,23C,4all,C,123,123C,changed from bs 12 to bs 11
sp2011,7934,RS11,14,B,7934sq11B14,45.6854905654,75.1701790933,3,380.1327110844,4,314.159265359,3,132.7322896142,3,201.0619298298,4,226.9800692219,4,346.3605900583,4,342,0,alluvial,23C,4all,C,123,123C,
sp2011,7934,RS15,4,B,7934sq15B4,45.7102767751,75.1842834894,3,259.1813939212,3,113.0973355292,3,95.0331777711,2,415.4756284373,3,201.0619298298,3,176.7145867644,4,348,0,alluvial,23C,4all,C,123,123C,sand ; changed from bs 5 to bs 4 - Meriones
sp2011,10531,RS19,19,B,10531sq19B19,45.0996723119,76.0438923351,2,307.0906818884,2,254.4690049408,2,415.4756284373,1,176.7145867644,1,78.5398163398,0,0,2,377,1,alluvial/depression,23C,4all,CK,123,123CK,"dissapearing, sandy, fine sand"
sp2011,7934,RS15,1,B,7934sq15B1,45.7093690988,75.1841803081,4,415.4756284373,4,226.9800692219,4,346.3605900583,3,301.5928947446,4,314.159265359,4,283.5287369865,4,348,0,alluvial/depression,23C,4all,CK,123,123CK,Alluvial / Sand
sp2011,10512,RS1,13,B,10512sq1B13,45.2827299759,76.1800266802,4,439.8229715026,no data,no data,4,255.2544031042,4,316.5154598492,4,194.7787445226,4,241.9026343264,4,375,1,sand/dune,124HS,3sand,CDE,12468,12468CDE,Meriones 
sp2011,10512,RS5,25,B,10512sq5B25,45.3052057978,76.165110413,2,235.6194490193,2,95.0331777711,no data,no data,1,254.4690049408,1,0,0,0,1,377,0,sand/dune,124LS,2sand,CD,1247,1247CD,"added in Sep10,bs25; disappeared - Meriones"
sp2011,7934,RS16,21,B,7934sq16B21,45.7068992872,75.1818341296,4,549.7787143783,2,176.7145867644,2,347.1459882217,3,314.159265359,2,346.3605900583,2,251.3274122872,2,357,0,sand/dune,124LS,2sand,CD,1247,1247CD,
sp2011,10512,RS2,20,B,10512sq2B20,45.2787532657,76.1853118055,4,233.2632545291,2,219.9114857513,3,180.6415775814,3,113.0973355292,3,201.0619298298,3,120.1659189998,3,370,1,sand/dune,124HS,3sand,CDE,1247,1247CDE,sand dune;Orient.- 180°; Meriones
sp2011,10512,RS5,8,B,10512sq5B8,45.305578541,76.1650080699,2,440.608369666,4,254.4690049408,4,314.159265359,no data,no data,2,153.9380400259,4,415.4756284373,4,377,1,sand/dune,124HS,3sand,CDEF,1247,1247CDEF,Meriones
sp2011,7934,RS5,12,B,7934sq5B12,45.7019676268,75.1390652172,4,336.9358120975,3,129.5906969606,3,224.6238747317,2,282.7433388231,3,146.8694565553,4,283.5287369865,4,348,1,sand/dune,124HS,3sand,DE,1248,1248DE,Orient.- 0°; sand - Meriones
sp2011,7934,RS6,13,B,7934sq6B13,45.7048342377,75.1437917724,3,224.6238747317,2,141.3716694116,4,214.4136986075,1,201.0619298298,3,183.783170235,0,0,3,350,1,sand/dune,124HS,3sand,DE,1248,1248DE,Meriones
au2011,10531,RS14,12,B,10531sq14B12,45.106839,76.092698,no data,no data,no data,no data,2,245.04422698,2,138.230076758,no data,no data,0,0,2,388,0,alluvial,124C,5all,C,124,124C,sand; Meriones
sp2011,10531,RS21,13,B,10531sq21B13,45.1018151455,76.0413260479,4,578.0530482606,2,415.4756284373,3,307.0906818884,2,247.4004214702,2,254.4690049408,2,452.389342117,2,378,1,alluvial,124C,5all,C,124,124C,Meriones
sp2011,7934,RS15,25,B,7934sq15B25,45.7089382689,75.1823531371,4,660.5198554173,1,78.5398163398,no data,no data,4,530.9291584567,no data,no data,4,153.9380400259,4,350,0,alluvial,124C,5all,C,124,124C,alluvial - outside; Entrances (holes) of a burrow system disappeared
sp2011,7934,RS15,26,B,7934sq15B26,45.7092905603,75.181917781,3,351.8583772021,2,283.5287369865,3,176.7145867644,4,100.5309649149,no data,no data,3,201.0619298298,3,350,0,alluvial,124C,5all,C,124,124C,
sp2011,10512,RS4,4,B,10512sq4B4,45.3032273334,76.2053391058,4,252.898208614,3,188.4955592154,4,113.0973355292,3,346.3605900583,4,226.9800692219,4,245.04422698,4,373,0,alluvial,12C,6all,C,126,126C,
sp2011,10512,RS4,13,B,10512sq4B13,45.3035376314,76.2045297492,2,94.2477796077,2,153.9380400259,4,314.159265359,2,117.8097245096,1,113.0973355292,3,314.159265359,2,374,0,alluvial,12C,6all,C,126,126C,b14 changed to b13
sp2011,10512,RS4,6,B,10512sq4B6,45.3031960689,76.2059683353,3,254.4690049408,4,298.4513020911,4,201.0619298298,4,346.3605900583,4,226.9800692219,4,530.9291584567,3,376,0,sand/dune,12LS,6sand,CD,127,127CD,sand
sp2011,10512,RS4,8,B,10512sq4B8,45.3036666289,76.2057146989,3,333.7942194439,4,201.0619298298,2,113.0973355292,1,176.7145867644,2,113.0973355292,0,0,2,374,0,sand/dune,12LS,6sand,CD,127,127CD,sand/meriones occupied
sp2011,10512,RS4,18,B,10512sq4B18,45.3041596524,76.2060094904,2,226.9800692219,no data,no data,no data,no data,no data,no data,1,0,no data,no data,1,373,0,sand/dune,12LS,6sand,CD,127,127CD,disappeared
sp2011,10512,RS4,10,B,10512sq4B10,45.3042293061,76.2049775943,3,490.8738521234,3,176.7145867644,3,113.0973355292,1,314.159265359,3,113.0973355292,3,153.9380400259,2,372,0,sand/dune,12LS,6sand,CD,127,127CD,sand
sp2011,10512,RS5,23,B,10512sq5B23,45.3054248169,76.1648330558,2,176.7145867644,1,78.5398163398,no data,no data,1,113.0973355292,1,0,0,0,2,378,1,sand/dune,12LS,6sand,CD,127,127CD,"MM, added in Sep10, bs23;Entrances (holes) of a burrow system disappeared"
sp2011,10512,RS5,2,B,10512sq5B2,45.3057553153,76.1644690298,4,254.4690049408,2,346.3605900583,no data,no data,1,153.9380400259,1,153.9380400259,0,0,1,378,0,sand/dune,12LS,6sand,CD,127,127CD,migration from B2?; Meriones
sp2011,10512,RS5,21,B,10512sq5B21,45.3060358576,76.1646510009,2,293.7389131107,1,78.5398163398,2,201.0619298298,1,78.5398163398,1,0,0,0,2,378,1,sand/dune,12LS,6sand,CD,127,127CD,"added in Sep10, bs21; Entrances (holes) of a burrow system disappeared - disappeared, Meriones"
au2011,10531,RS14,19,B,10531sq14B19,45.1068,76.094602,no data,no data,no data,no data,2,150.7964473723,2,149.2256510455,no data,no data,0,0,2,381,1,sand/dune,12HS,7sand,CDE,127,127CDE,"satellite => burrow system bs19; sand , Meriones"
sp2011,10531,RS19,16,B,10531sq19B16,45.0991137419,76.0441600531,2,176.7145867644,1,113.0973355292,2,490.8738521234,1,113.0973355292,1,0,0,0,1,376,0,sand/dune,12HS,7sand,CDE,127,127CDE,Entrances (holes) of a burrow system disappeared; dissapearing/old
sp2011,10531,RS19,18,B,10531sq19B18,45.1000989508,76.0445404239,4,360.4977569995,2,490.8738521234,2,254.4690049408,1,201.0619298298,1,113.0973355292,1,50.2654824574,2,378,1,sand/dune,12HS,7sand,CDE,127,127CDE,
sp2011,10531,RS21,6,B,10531sq21B6,45.103125656,76.0434129741,2,455.5309347706,2,452.389342117,2,95.0331777711,2,452.389342117,1,132.7322896142,0,0,2,378,0,sand/dune,12LS,6sand,D,127,127D,Meriones
sp2011,10531,RS21,5,B,10531sq21B5,45.1027035434,76.0434302408,2,95.0331777711,2,113.0973355292,2,95.0331777711,2,113.0973355292,1,113.0973355292,0,0,2,378,0,sand/dune,12LS,6sand,D,127,127D,Meriones
sp2011,10531,RS21,1,B,10531sq21B1,45.1018846314,76.0436908342,3,117.8097245096,2,176.7145867644,2,95.0331777711,2,78.5398163398,1,95.0331777711,1,201.0619298298,2,379,0,sand/dune,12LS,6sand,D,127,127D,Meriones
sp2011,10512,RS4,11,B,10512sq4B11,45.304362746,76.2043493707,2,962.1127501619,3,490.8738521234,3,132.7322896142,1,254.4690049408,2,226.9800692219,4,804.247719319,1,376,1,sand/dune,12HS,7sand,DE,127,127DE,sand; Spermophilus leptodactilus
sp2011,10531,RS21,14,B,10531sq21B14,45.1021294668,76.0431838129,2,94.2477796077,2,113.0973355292,2,176.7145867644,2,95.0331777711,0,0,0,0,1,379,1,sand/dune,12HS,7sand,DE,127,127DE,Susliks on 1 near hole; Meriones; disappeared.
sp2011,7934,RS11,5,B,7934sq11B5,45.6842410751,75.1680554543,4,589.0486225481,4,245.04422698,4,753.9822368616,4,537.2123437639,4,570.1990666266,4,1054.0043352795,3,348,0,sand/dune,12HS,7sand,DE,127,127DE,Orient.- 290°; sand dune - Meriones
sp2011,7934,RS11,2,B,7934sq11B2,45.6852722168,75.1681987848,4,502.6548245744,4,314.159265359,4,102.1017612417,4,490.8738521234,4,153.9380400259,4,376.9911184308,4,350,0,sand/dune,12HS,7sand,DE,127,127DE,changed from bs 20 to bs2; sand dune - Meriones
sp2011,7934,RS11,1,B,7934sq11B1,45.6860513985,75.1680865511,4,158.3362697409,4,413.9048321105,4,907.1348787241,4,589.0486225481,4,226.9800692219,4,659.7344572539,3,349,0,sand/dune,12HS,7sand,DE,127,127DE,
sp2011,10512,RS5,26,B,10512sq5B26,45.3052198794,76.165438816,2,230.9070600389,3,95.0331777711,2,132.7322896142,1,201.0619298298,1,0,0,0,1,378,1,sand/dune,12HS,7sand,DEF,127,127DEF,disappeared - Meriones lybicus
sp2011,9123,RS1,13,B,9123sq1B13,45.5195792578,75.2982191183,3,113.0973355292,4,71.4712328692,4,201.0619298298,2,132.7322896142,3,113.0973355292,3,95.0331777711,3,355,1,sand/dune,12HS,7sand,DEF,127,127DEF,Orient.- 110°; Meriones
su2011,7934,RS11,21,B,7934sq11B21,45.68573,75.16801,no data,no data,4,95.0331777711,4,127.2345024704,no data,no data,4,113.0973355292,4,346.3605900583,4,351,0,sand/dune,12HS,7sand,E,127,127E,Near NW corner; changed to bs21 from ? - Meriones
sp2011,9123,RS1,30,B,9123sq1B30,45.5197199062,75.2985680569,4,201.0619298298,3,132.7322896142,no data,no data,3,78.5398163398,4,176.7145867644,3,113.0973355292,3,359,1,sand/dune,12HS,7sand,F,127,127F,Meriones
sp2011,11742,RS7,17,B,11742sqRS7B17,44.7563742846,76.4322775416,2,131.9468914508,2,176.7145867644,2,95.0331777711,2,132.7322896142,1,283.5287369865,1,113.0973355292,2,399,0,sand/dune,12LS,6sand,CD,128,128CD,
sp2011,10512,RS1,35,B,10512sq1B35,45.2821216173,76.1784140021,2,153.9380400259,2,176.7145867644,1,0,1,176.7145867644,1,0,0,0,1,375,0,sand/dune,12LS,6sand,CD,128,128CD,"added in Sep2010 dataset, changed to burrow 35-sand/dune => dissapearing;changed from bs22 to bs35 - disappeared"
sp2011,10512,RS1,23,B,10512sq1B23,45.2814863529,76.178825302,2,201.0619298298,2,176.7145867644,4,78.5398163398,3,176.7145867644,3,226.9800692219,4,314.159265359,1,377,0,sand/dune,12HS,7sand,CDE,128,128CDE,sand/dune;changed from nada to bs23
sp2011,10512,RS1,37,B,10512sq1B37,45.2823065221,76.1790943611,4,560.7742886658,4,307.0906818884,4,445.3207586464,4,552.9203070318,4,380.1327110844,4,357.3561643459,4,375,0,sand/dune,12HS,7sand,CDE,128,128CDE,"added in Sep2010 dataset, changed to burrow 37-sand dune dissapearing"
sp2011,10512,RS1,11,B,10512sq1B11,45.2827169839,76.1788187642,2,254.4690049408,3,132.7322896142,4,254.4690049408,2,226.9800692219,4,160.2212253331,4,415.4756284373,4,375,1,sand/dune,12HS,7sand,CDE,128,128CDE,sand/dune; changed from bs 35 to bs11
sp2011,10512,RS1,12,B,10512sq1B12,45.2827747352,76.1793929245,2,213.6283004441,1,176.7145867644,2,78.5398163398,3,132.7322896142,1,0,0,0,1,375,0,sand/dune,12HS,7sand,CDE,128,128CDE,sand dune; disappearing-disappeared
sp2011,10512,RS1,24,B,10512sq1B24,45.2812882885,76.1784211267,2,541.9247327443,2,254.4690049408,4,254.4690049408,0,660.5198554173,4,254.4690049408,4,706.8583470578,4,378,0,sand/dune,12HS,7sand,CDEF,128,128CDEF,sand/dune; changed to bs24 from 24_2
sp2011,10512,RS1,36,B,10512sq1B36,45.2825223561,76.1784685683,4,259.1813939212,3,183.783170235,4,0,2,198.7057353396,1,0,0,0,1,376,1,sand/dune,12HS,7sand,CDEF,128,128CDEF,"added in Sep2010 dataset, changed to burrow 36 - changed from bs11 to bs36 ; disappeared"
sp2013,10512,RS1,43,B,10512sq1B43,45.28103,76.17930,no data,no data,no data,no data,4,254.4690049408,4,415.4756284373,2,301.5928947446,no data,no data,2,377,0,sand/dune,12HS,7sand,CDEF,128,128CDEF,outside square; on the edge-sand dune- Meriones
sp2011,10512,RS1,39,B,10512sq1B39,45.2813278511,76.1796416156,3,632.245521535,4,440.608369666,4,251.3274122872,4,207.3451151369,4,307.8760800518,4,413.9048321105,4,376,0,sand/dune,12HS,7sand,CDE,128,128CDE,"added in Sep2010 dataset, bs 39; not marked- sand/dune"
sp2011,11742,RS7,5,B,11742sqRS7B5,44.7563202213,76.4313971903,2,267.0353755552,2,346.3605900583,2,120.1659189998,2,113.0973355292,no data,no data,no data,no data,2,399,0,sand/dune,12LS,6sand,D,128,128D,changed from bs 28 to bs 5
sp2011,11742,RS7,22,B,11742sqRS7B22,44.7577273753,76.4336298779,4,511.2942043718,2,615.7521601036,2,311.0176727054,2,572.5552611168,1,254.4690049408,1,380.1327110844,1,401,0,sand/dune,12LS,6sand,D,128,128D,Meriones
sp2011,10512,RS1,22,B,10512sq1B22,45.2819559071,76.1788232066,4,176.7145867644,3,254.4690049408,4,224.6238747317,3,224.6238747317,4,319.6570525028,4,245.04422698,2,376,0,sand/dune,12HS,7sand,DE,128,128DE,sand;changed fom b34 to b22; Meriones
sp2011,10512,RS3,1,B,10512sq3B1,45.3041089419,76.2000737619,2,353.4291735289,1,132.7322896142,4,263.8937829016,3,132.7322896142,1,63.6172512352,0,0,3,376,0,sand/dune,12HS,7sand,DE,128,128DE,"Entrances (holes) of a burrow system disappeared;sandy, riverbed deposits; sand dune; Meriones; disappeared"
sp2011,7934,RS5,4,B,7934sq5B4,45.7007293683,75.1390595175,4,1130.9733552924,4,314.159265359,3,207.3451151369,4,483.8052686529,4,314.159265359,4,176.7145867644,4,351,1,sand/dune,12HS,7sand,DE,128,128DE,sand
sp2011,11742,RS7,25,B,11742sqRS7B25,44.7564159427,76.4333336614,3,339.2920065877,4,254.4690049408,2,267.0353755552,2,226.9800692219,2,201.0619298298,1,176.7145867644,2,401,0,alluvial,12C,6all,C,12,12C,
sp2011,11742,RS7,28,B,11742sqRS7B28,44.7565184534,76.4314980246,2,112.3119373658,no data,no data,2,120.9513171632,2,78.5398163398,na,0,0,0,1,399,0,alluvial,12C,6all,C,12,12C,disappeared
sp2011,11742,RS7,14,B,11742sqRS7B14,44.7572006565,76.4324580878,3,173.5729941108,3,153.9380400259,3,200.2765316664,2,226.9800692219,1,314.159265359,1,226.9800692219,1,397,0,alluvial,12C,6all,C,12,12C,
sp2011,11742,RS7,10,B,11742sqRS7B10,44.7580235079,76.4318528306,2,201.0619298298,2,201.0619298298,2,160.2212253331,2,78.5398163398,1,226.9800692219,1,122.52211349,2,400,0,alluvial,12C,6all,C,12,12C,
sp2011,11742,RS7,12,B,11742sqRS7B12,44.758205479,76.4324992429,2,200.2765316664,4,254.4690049408,2,200.2765316664,2,132.7322896142,1,132.7322896142,1,95.0331777711,2,398,0,alluvial,12C,6all,C,12,12C,Meriones
sp2011,10512,RS1,10,B,10512sq1B10,45.2818912826,76.1783430912,4,572.5552611168,4,660.5198554173,4,201.0619298298,2,113.0973355292,2,201.0619298298,1,153.9380400259,2,376,0,alluvial,12C,6all,C,12,12C,
sp2011,10512,RS2,19,B,10512sq2B19,45.2786887251,76.1858663522,4,254.4690049408,4,201.0619298298,4,314.159265359,3,226.9800692219,3,176.7145867644,3,176.7145867644,4,370,1,alluvial,12C,6all,C,12,12C,sand;changed to bs 19 from 9; Meriones
sp2011,10512,RS3,19,B,10512sq3B19,45.3045365866,76.1982019991,2,328.2964323002,1,341.6482010779,2,254.4690049408,2,132.7322896142,2,254.4690049408,0,0,2,375,0,alluvial,12C,6all,C,12,12C,Orient.- 5°; disappeared
sp2011,10512,RS3,16,B,10512sq3B16,45.3053936362,76.2001341116,2,706.8583470578,4,415.4756284373,2,751.6260423714,2,380.1327110844,4,353.4291735289,2,113.0973355292,2,373,0,alluvial,12C,6all,C,12,12C,sand;more grainy material; Meriones
sp2011,10512,RS3,14,B,10512sq3B14,45.3051696718,76.1994506512,3,490.8738521234,3,346.3605900583,3,871.7919613712,3,754.767635025,4,415.4756284373,4,452.389342117,4,375,0,alluvial,12C,6all,C,12,12C,Sand ; Meriones
sp2011,10512,RS4,1,B,10512sq4B1,45.3031926323,76.2038687523,3,153.9380400259,4,201.0619298298,3,103.6725575685,3,201.0619298298,3,153.9380400259,3,176.7145867644,2,375,0,alluvial,12C,6all,C,12,12C,
sp2011,10512,RS4,12,B,10512sq4B12,45.304082036,76.20387353,3,660.5198554173,3,314.159265359,4,201.0619298298,2,226.9800692219,1,0,1,283.5287369865,2,377,0,alluvial,12C,6all,C,12,12C,MM; sand; disappeared
sp2011,10512,RS4,9,B,10512sq4B9,45.3042908292,76.2056768127,4,201.0619298298,2,346.3605900583,4,201.0619298298,4,376.9911184308,4,400.5530633327,3,339.2920065877,2,373,0,alluvial,12C,6all,C,12,12C,sand
sp2011,10512,RS4,30,B,10512sq4B30,45.3045489918,76.203916613,2,153.9380400259,1,78.5398163398,2,132.7322896142,1,78.5398163398,1,0,0,0,1,374,0,alluvial,12C,6all,C,12,12C,added in Sep10; disappearing ; sand; disappeared
sp2011,10512,RS4,31,B,10512sq4B31,45.3046473116,76.2052637525,3,113.0973355292,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,2,373,0,alluvial,12C,6all,C,12,12C,"not in Sep10, 31"
sp2011,10512,RS5,20,B,10512sq5B20,45.305264052,76.1636921111,2,346.3605900583,2,132.7322896142,2,78.5398163398,1,283.5287369865,1,0,0,0,2,377,1,alluvial,12C,6all,C,12,12C,"MM, disappeared"
sp2011,10512,RS5,1,B,10512sq5B1,45.3060183395,76.1638249643,3,176.7145867644,4,226.9800692219,4,346.3605900583,3,380.1327110844,4,283.5287369865,4,415.4756284373,4,377,0,alluvial,12C,6all,C,12,12C,Meriones
sp2011,10512,RS5,10,B,10512sq5B10,45.3060977161,76.1658346932,4,360.4977569995,2,132.7322896142,3,380.1327110844,4,415.4756284373,4,132.7322896142,3,153.9380400259,2,377,0,alluvial,12C,6all,C,12,12C,Meriones
sp2011,10512,RS5,7,B,10512sq5B7,45.3063909151,76.1649735365,2,224.6238747317,2,201.0619298298,4,201.0619298298,1,226.9800692219,no data,no data,0,0,2,378,1,alluvial,12C,6all,C,12,12C,b6 changed to b7
sp2011,10512,RS5,11,B,10512sq5B11,45.3065082617,76.1656102259,2,153.9380400259,2,176.7145867644,2,113.0973355292,1,153.9380400259,1,63.6172512352,0,0,2,377,1,alluvial,12C,6all,C,12,12C,bs or satellite??
sp2011,10512,RS5,6,B,10512sq5B6,45.3066624887,76.1644562054,3,289.0265241303,3,226.9800692219,4,132.7322896142,no data,no data,4,226.9800692219,4,254.4690049408,2,376,0,alluvial,12C,6all,C,12,12C,
sp2011,10512,RS5,12,B,10512sq5B12,45.3067279514,76.1658557318,2,415.4756284373,2,176.7145867644,4,176.7145867644,no data,no data,3,132.7322896142,2,254.4690049408,4,377,0,alluvial,12C,6all,C,12,12C,
sp2011,10512,RS5,4,B,10512sq5B4,45.3070418537,76.1638128944,3,615.7521601036,4,254.4690049408,4,380.1327110844,4,346.3605900583,3,226.9800692219,4,226.9800692219,3,376,1,alluvial,12C,6all,C,12,12C,
sp2011,10512,RS5,22,B,10512sq5B22,45.3072165325,76.1647802498,3,962.1127501619,3,283.5287369865,4,201.0619298298,no data,no data,no data,no data,2,226.9800692219,4,377,1,alluvial,12C,6all,C,12,12C,"not in Sep10, bs 22"
sp2011,10512,RS6,15,B,10512sq6B15,45.3069216572,76.1565749533,3,380.1327110844,2,380.1327110844,2,164.9336143135,2,153.9380400259,0,0,0,0,1,373,0,alluvial,12C,6all,C,12,12C,sand; Meriones - disappeared
sp2011,10531,RS14,3,B,10531sq14B3,45.107206637,76.0943772923,2,283.5287369865,2,314.159265359,3,424.1150082347,3,50.2654824574,2,226.9800692219,2,226.9800692219,4,387,0,alluvial,12C,6all,C,12,12C,sand; Meriones
sp2011,10531,RS15,8,B,10531sq15B8,45.1087713707,76.0977673531,4,706.8583470578,2,452.389342117,2,113.0973355292,1,132.7322896142,1,113.0973355292,4,452.389342117,4,379,1,alluvial,12C,6all,C,12,12C,Meriones; very large outside
sp2011,10531,RS19,7,B,10531sq19B7,45.0981727894,76.0461106058,3,283.5287369865,2,132.7322896142,2,328.2964323002,1,424.1150082347,1,113.0973355292,0,0,4,377,0,alluvial,12C,6all,C,12,12C,outside
sp2011,10531,RS19,20,B,10531sq19B20,45.0991932023,76.0434113815,2,380.1327110844,no data,no data,2,380.1327110844,no data,no data,no data,no data,no data,no data,4,376,0,alluvial,12C,6all,C,12,12C,"outside; sandy, some gravel"
sp2011,10531,RS19,17,B,10531sq19B17,45.0993370358,76.0444969218,2,78.5398163398,2,314.159265359,2,179.0707812546,2,201.0619298298,1,153.9380400259,3,78.5398163398,4,376,1,alluvial,12C,6all,C,12,12C,old; Meriones
sp2011,10531,RS19,2,B,10531sq19B2,45.0996539555,76.0456844699,2,201.0619298298,3,254.4690049408,4,263.8937829016,3,226.9800692219,3,63.6172512352,3,95.0331777711,2,375,0,alluvial,12C,6all,C,12,12C,Meriones; changed from bs 2 to bs21 and back to 2
sp2011,10531,RS21,10,B,10531sq21B10,45.1018177439,76.0428027716,2,172.7875959475,2,346.3605900583,3,490.8738521234,2,132.7322896142,2,283.5287369865,1,254.4690049408,2,377,1,alluvial,12C,6all,C,12,12C,Meriones
sp2011,11742,RS2,26,B,11742sqRS2B26,44.7639103699,76.4249759819,2,306.305283725,2,314.159265359,2,226.9800692219,2,226.9800692219,1,95.0331777711,0,0,1,402,0,alluvial/depression,12C,6all,CK,12,12CK,"bs 26 changed to bs 31, sp2012"
sp2011,10512,RS4,29,B,10512sq4B29,45.3043190762,76.2034235895,4,640.8849013324,2,132.7322896142,3,132.7322896142,2,254.4690049408,1,0,0,0,4,374,0,alluvial/depression,12C,6all,CK,12,12CK,added in Sep10; occupied by meriones/sand; disappeared
sp2011,10531,RS14,15,B,10531sq14B15,45.1059024967,76.0926643666,2,490.8738521234,no data,no data,2,615.7521601036,no data,no data,no data,no data,no data,no data,4,386,0,alluvial/depression,12C,6all,CK,12,12CK,
